,0
0,-6043.505489939125
1,-1319.4378565212246
2,-0.598541259765625
3,-367.11933601414785
4,1638.33796670218
5,-152.6002959823236
6,62.578586945077404
7,148.62647811532952
8,-2343.0717901233584
9,934.4035342889838
10,-1173.8695176716428
11,-769.9716551855672
12,7413.207900361624
13,-4891.722163349623
14,2080.501549368957
15,-3607.0981593083125
16,-2290.350843118271
17,-17818.734321366996
18,13053.105440610787
19,-14011.491157259094
20,13269.557850048644
21,7047.779062676942
22,-86.2681247338187
23,22333.780766736483
24,-2480.697269895114
25,284.1142309620045
26,1443.7927696714178
27,1351.1233225127216
28,-9696.602514632745
29,-2784.95388688799
30,-10557.484386971919
31,-7407.948304021265
32,-22758.5621760136
33,1955.7397002819926
34,-15919.70905707893
35,5628.96370988735
36,-20995.332551576896
37,-238.49922639434226
38,-7272.014978303341
39,3417.7395716574974
40,2468.886887877714
41,-1235.8058074004948
42,-325.06532618263736
43,1975.968760960037
44,1106.882607321255
45,4666.543767521391
46,2540.0045096063986
47,-3399.8573260691483
48,5073.632506545866
49,3264.7735942688305
50,368.9209464136511
51,-2982.7093600500375
52,6148.9088624701835
53,-6284.664955162443
54,-1610.0903739051428
55,-593.2136948283296
56,5368.059737846488
57,7373.3280777379405
58,7050.900360165862
59,-8028.601462880382
60,-15085.092264099745
61,5402.774248979054
