,0
0,468.7951682889834
1,-2762.2559805877972
2,3111.4433893503156
3,1809.260090977652
4,-2722.7366008802783
5,-2388.170370163396
6,-8980.44045350817
7,3892.574213624466
8,8025.964703444624
9,228.0931274765171
10,5582.933337778319
11,-11452.044655228732
12,-1910.1506812209263
13,4067.2693378746044
14,12638.571932045044
15,-6317.9991133485455
16,-3493.5164501895197
17,4714.364258056739
18,180.05918574146926
19,2596.6349309147336
20,3731.452700415626
21,1054.6878849864006
22,-219.75677588325925
23,-7897.226022046991
24,-772.2462653550319
25,2675.911637078272
26,-75.10340919299051
27,15505.469556442695
28,-386.1285721131135
29,-1493.0437928563915
30,206.8219268375542
31,3916.0306477036793
32,3756.8439268849324
33,674.1987749570981
34,-6298.106330866227
35,-4854.9297909047455
36,188.22428354644217
37,-8359.962120555108
38,-2196.0271825473756
39,606.5292717709672
40,5093.28435509163
41,-56.86772232293151
42,1496.6197643934283
43,3897.5102762500755
44,-2558.8113295275252
45,9458.516660615569
46,-8774.4216639949
47,-5639.199436616851
48,389.0364061910659
49,5156.435358267976
50,789.6316157730762
51,1021.4910225972999
52,-375.1854734590743
53,1866.2050187531859
54,3084.069944156334
55,-2242.58130708104
56,5535.509403486038
57,-3851.850252147531
58,7852.266448071692
59,7068.178457662929
60,-4572.896908907918
61,-2359.232228754554
