,0
0,1594.0862781984033
1,-205.98195154685527
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,1596.035305503523
14,-200.67327407363337
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,2267.1517576638144
25,1152.8135136375204
26,2394.130064787576
27,830.0978780670557
28,-806.3680210779421
29,0.0
30,0.0
31,-727.6345973632997
32,3815.399180572247
33,-378.0482036622707
34,0.0
35,0.0
36,0.0
37,0.0
38,912.3421002491377
39,2975.9297807381954
40,-2073.1208066128893
41,2154.549351416994
42,2388.052346448065
43,3239.1304550125496
44,1124.767583417939
45,-4150.250773100415
46,1323.756070167059
47,793.067459938582
48,15302.236011000234
49,-1035.3167321025394
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
