,0
0,803.5494433810236
1,-138.2768602113938
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,1182.8246291864198
15,4550.121809727629
16,-276.3843039436033
17,534.4032286640722
18,1080.055877611041
19,8357.524891475681
20,12577.772375772707
21,-3937.256827635807
22,27431.29584154731
23,14465.335736384382
24,-8211.994407205377
25,-2698.2476720134728
26,-1055.720411108341
27,1651.0096068910789
28,-115.04288204666227
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,-582.8494826380629
51,-207.51284836255945
52,2352.7780646749306
53,1484.9548140242696
54,6211.2245457198005
55,-12476.000325288158
56,-4348.030558007769
57,-939.7402354360092
58,0.0
59,0.0
60,0.0
61,0.0
