,0
0,366.6281639022054
1,-172.7216753778048
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,-1028.7364256040892
24,-174.70650139963254
25,0.0
26,-2609.3289459989173
27,-161.64587519702036
28,0.0
29,0.0
30,0.0
31,0.0
32,-1479.08421749447
33,-3687.9005027647363
34,2957.654233884299
35,-9410.521085981396
36,-609.7340986122144
37,0.0
38,0.0
39,-1102.3119257469662
40,-160.2744762841612
41,246.9843689231202
42,-3387.6924116758164
43,-345.1626497943653
44,0.0
45,0.0
46,0.0
47,0.0
48,2136.2986230873503
49,-1556.3061678650556
50,-4258.864889857825
51,-1392.735755710164
52,315.4288124984596
53,-14688.441230679397
54,4012.2688796316506
55,-963.8056914270855
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
