,0
0,272.2693481986644
1,707.6663864859147
2,-375.1147225506138
3,-129.32009443989955
4,2710.1137180977967
5,2172.731210645754
6,-1306.4761540268082
7,-4542.6366984064225
8,-1645.667841761373
9,1862.8258170597255
10,-2324.1618558932096
11,-7892.298804644961
12,7714.778807709692
13,-4518.524465294671
14,2098.4025204165373
15,6333.846919730306
16,221.0950267582666
17,2091.947612709948
18,-2442.1455932843965
19,10641.24409069703
20,-768.912352450192
21,11435.621019464685
22,1620.6597288425546
23,1707.0589026008965
24,-3372.196102963295
25,-1376.983486406738
26,2708.4079312117537
27,1717.7122927749297
28,3237.0551145952195
29,-2617.234050959698
30,11143.062469167518
31,-4809.159843777074
32,3243.1646142394748
33,7914.4096043712925
34,245.11882776394486
35,1702.2280648320448
36,9368.0556716203
37,1926.6059799583163
38,337.3220860885922
39,3277.971530927578
40,2777.0698705529794
41,-4984.140151845524
42,9980.90114237275
43,5977.156638464192
44,7693.254779691342
45,5721.327860136982
46,7111.5835755893495
47,-1391.499444304267
48,-4102.507997682551
49,13767.855035770917
50,5656.398977680132
51,-6039.142225468531
52,5762.0942798778415
53,-2688.973903479753
54,5612.4668929739855
55,5720.753694689833
56,-3225.945129202679
57,-2096.1548234242946
58,921.134005209431
59,4093.691264808178
60,-15945.489841722883
61,-14879.731064923573
