,0
0,178.42279019090347
1,1349.8510619694134
2,205.69813432428055
3,1479.3636906164465
4,675.0557040285785
5,721.9199952476192
6,-4165.876369271893
7,-3030.3543777223676
8,2663.8809612995246
9,-2961.3772250358015
10,10475.465790040209
11,7628.796170561342
12,4362.564425394987
13,1270.8783425902948
14,-475.3582757477416
15,151.7862508223625
16,8473.516283792094
17,9153.15929124481
18,305.6730910476763
19,5420.342689108569
20,-4308.185632136418
21,1570.1998199351365
22,1992.9892024386209
23,-7884.248146520462
24,2300.0859285029583
25,-1859.1028507094597
26,4392.636824541027
27,10190.777800589567
28,-2649.3884138155263
29,5060.859765952453
30,-276.59098806255497
31,-5281.311977660982
32,2889.7695010737516
33,900.6187127255835
34,10503.521460880758
35,1685.8176221740432
36,-9903.806017136434
37,-1440.7456437135115
38,-8644.629567085416
39,913.3486618346069
40,-5517.742027645931
41,8860.719720499823
42,2726.050708243507
43,-376.29286723886617
44,-5778.858786972822
45,-7599.651329566957
46,-5375.796829000581
47,-2069.363189625088
48,-30988.27904112113
49,-17128.872741874307
50,20692.72193200991
51,-10525.2126682495
52,18751.276560246013
53,-253.63838445406873
54,-12752.20738295035
55,14008.832873520907
56,-8122.56168272323
57,2194.94278535177
58,-23973.86841844977
59,-980.8002041922882
60,-1736.657081821235
61,-969.6195614883909
