,0
0,1258683.3584546004
1,1257987.5768628423
2,1257776.8688870324
3,1257776.8688870324
4,1257776.8688870324
5,1257776.8688870324
6,1257776.8688870324
7,1257776.8688870324
8,1257776.8688870324
9,1257776.8688870324
10,1257776.8688870324
11,1257776.8688870324
12,1257776.8688870324
13,1257776.8688870324
14,1257776.8688870324
15,1257776.8688870324
16,1257776.8688870324
17,1257776.8688870324
18,1257776.8688870324
19,1257776.8688870324
20,1257776.8688870324
21,1257776.8688870324
22,1257776.8688870324
23,1257776.8688870324
24,1257776.8688870324
25,1257776.8688870324
26,1257776.8688870324
27,1257776.8688870324
28,1257776.8688870324
29,1257776.8688870324
30,1257776.8688870324
31,1257776.8688870324
32,1258434.8707343529
33,1258247.302025565
34,1258247.302025565
35,1257953.8678668549
36,1255477.0070239508
37,1252974.719769943
38,1253952.1224720627
39,1255871.1233920213
40,1263524.0752490659
41,1271432.0888898158
42,1284105.488632579
43,1280143.7220783394
44,1278995.3525699764
45,1277329.5961271091
46,1283073.7580715031
47,1285436.3248056143
48,1293806.908011053
49,1298292.7265151162
50,1292985.6801930773
51,1285090.1564778872
52,1288546.8232914852
53,1276692.6715200213
54,1278195.9809174053
55,1287291.5468451236
56,1286004.2651257552
57,1286004.2651257552
58,1286813.272261628
59,1286615.304923226
60,1285847.8511739927
61,1285668.3872620803
62,1284811.4109282775
