,0
0,1308.9835198984947
1,-89.76352930744179
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,-1434.6252016664948
20,2114.9054473373108
21,3133.4954380015843
22,1900.2127726397011
23,1173.997491910588
24,-3447.6324770501815
25,-577.1634859736077
26,0.0
27,-396.48034953908063
28,378.5425207405351
29,-318.90464116237126
30,1180.6714130637702
31,-105.9917320299428
32,608.0600520351436
33,-1023.9895127189811
34,-240.86771172634326
35,0.0
36,0.0
37,0.0
38,1378.729158298578
39,-185.01852416456677
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
