,0
0,-560.6692458470352
1,-78.57718904456124
2,-138.82480073417537
3,4086.7941914498806
4,-1339.796501999721
5,-95.33624540443998
6,2847.794153090799
7,4081.747434566263
8,-3279.741232374101
9,-212.205525872414
10,-6102.439982725889
11,3436.413588639116
12,944.0439910381101
13,-2449.4356708917767
14,-1490.9756501464872
15,862.4423339465866
16,-6328.977774566738
17,-4933.026820198516
18,-2817.752417929354
19,5552.105364282383
20,-2031.6139670955017
21,-2616.2033448608126
22,2265.043620616314
23,3512.091190527077
24,-301.0582319740206
25,562.5417194318725
26,3312.032984561869
27,-18569.163549223915
28,11514.271090193535
29,-13014.51624729135
30,-1771.1119795073755
31,8651.229310868657
32,1028.4183212462813
33,-2425.4327754699625
34,1510.801205517957
35,6986.677100876463
36,6575.902665155474
37,-5494.420892077265
38,-8838.932245782693
39,4922.070081751677
40,4642.241624974762
41,-11169.262010076665
42,11203.07959514088
43,-3589.4274329399923
44,-4249.023146271007
45,4415.676404113183
46,-2248.2106775833527
47,-3251.178387659602
48,3140.628306050552
49,-14243.246937164338
50,241.12794726062566
51,-1867.9354303126456
52,239.04993724578526
53,-4630.835629239562
54,10231.209546387778
55,835.1283553894609
56,10720.04935207835
57,4004.2877535676816
58,2262.401254578843
59,-3531.837103771977
60,-3261.6998707115417
61,592.8097958627623
