,0
0,5886.056692511309
1,-1250.240342617035
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,1076.7629721516278
14,-179.33903753384948
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,2852.925915648928
25,1021.0179285961203
26,3392.307634615805
27,270.2723580659367
28,-704.7027480921242
29,0.0
30,0.0
31,-1199.6428579052445
32,3933.3219046737067
33,-362.6681130260695
34,0.0
35,0.0
36,0.0
37,0.0
38,1092.3599870123435
39,2696.4137789239176
40,-2366.1301649617963
41,2971.930680884514
42,2944.7196940695867
43,3862.738123224117
44,237.38965351157822
45,-8220.139176726574
46,-706.4954092784319
47,-3368.565504182363
48,1687.1494535764214
49,-1259.9353900949936
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
