,0
0,1265.071275953902
1,3716.864434226183
2,-1269.399793502409
3,1336.8435008185916
4,2393.745175708318
5,12730.933698800858
6,624.7413304145448
7,-6428.0875765560195
8,-17520.56697764364
9,-1571.4030065820552
10,-4098.916354361223
11,9456.456109345658
12,3180.1203926643357
13,-22763.832221802324
14,-25552.692714001518
15,4091.887992241187
16,-9305.450973183848
17,22966.00698304153
18,10029.778702384792
19,31586.09893340501
20,-10158.501386690652
21,17234.13536701468
22,13744.845741111552
23,-46893.68351828237
24,5516.297425910132
25,-30197.267839713022
26,-141.74780672811903
27,-2522.3907593595795
28,9940.277347060852
29,-3853.7522938582115
30,-17878.826982820872
31,-34374.32491120626
32,6856.255170841003
33,-16036.304163516965
34,-25415.196415560786
35,-31649.753023292636
36,-25889.05091538932
37,63284.98548495537
38,13425.209441364976
39,-3794.240456834901
40,11696.792763593374
41,5093.34052001196
42,-34858.55561045767
43,41588.06526188133
44,12829.376937162597
45,11225.900065820199
46,6258.7411872944795
47,-412.8812137017958
48,-210.29537496739067
49,-4609.387063373113
50,-1785.3914277504664
51,3940.6036968361586
52,747.4209187922534
53,16335.043829091126
54,-12207.332139290636
55,952.6837186801713
56,-553.5799902046565
57,13242.462564782007
58,-12164.443077526288
59,-5314.15902557876
60,24183.6250652303
61,-11194.919033688726
